"id","nearc2","nearc4","educ","age","fatheduc","motheduc","weight","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","black","smsa","south","smsa66","wage","enroll","KWW","IQ","married","libcrd14","exper","lwage","expersq","region"
3202,0,1,18,30,14,12,140524,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1142,0,36,NA,1,1,6,7.04053640365601,36,667
3203,0,1,12,32,NA,9,460147,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,29,74,1,1,14,6.10924768447876,196,667
3204,0,1,12,25,7,12,851743,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,448,1,32,NA,1,1,7,6.10479307174683,49,667
3206,0,1,16,27,12,12,107087,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,361,0,35,112,6,1,5,5.88887786865234,25,667
3207,0,1,13,24,12,12,104102,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,535,0,19,NA,1,1,5,6.28226661682129,25,667
3210,0,1,17,25,6,8,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,616,0,21,102,1,1,2,6.42324686050415,4,667
3211,0,1,14,24,17,14,405778,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,490,0,34,NA,6,1,4,6.1944055557251,16,667
3212,0,1,12,26,8,9,375674,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,415,0,24,95,1,1,8,6.02827835083008,64,667
3216,1,0,13,24,NA,9,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,250,0,21,NA,6,0,5,5.52146100997925,25,665
3220,1,0,13,28,9,6,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,33,81,1,1,9,6.21460819244385,81,665
3221,1,0,18,28,10,10,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1155,0,48,124,1,0,4,7.05185556411743,16,665
3222,1,0,12,32,8,7,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,525,0,38,89,1,0,14,6.26339817047119,196,665
3224,1,0,11,24,NA,12,425871,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,300,0,23,NA,1,1,7,5.70378255844116,49,665
3225,1,0,9,26,8,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,308,0,14,NA,1,0,11,5.73009967803955,121,665
3226,1,0,8,29,8,12,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,625,0,30,91,1,0,15,6.43775177001953,225,665
3227,1,0,13,24,8,7,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,350,1,35,117,6,1,5,5.85793304443359,25,665
3228,1,0,16,30,7,11,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,673,0,46,109,1,1,8,6.51174545288086,64,665
3229,1,0,13,28,NA,7,486761,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,558,1,26,NA,1,0,9,6.32435894012451,81,665
3232,1,0,12,28,6,7,317074,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,351,0,34,88,1,1,10,5.86078643798828,100,665
3233,1,0,12,28,5,9,317074,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,723,0,31,67,1,0,10,6.58340930938721,100,665
3234,1,0,15,27,9,12,317074,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,569,1,32,81,1,1,6,6.34388065338135,36,665
3235,1,0,11,25,6,12,626601,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,240,0,35,81,6,1,8,5.48063898086548,64,665
3236,1,0,8,32,7,4,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,450,0,34,NA,1,0,18,6.10924768447876,324,665
3237,1,0,11,33,3,3,131234,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,338,0,39,NA,1,1,16,5.82304573059082,256,665
3238,1,0,10,29,0,7,138729,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,288,0,23,NA,1,0,13,5.66296052932739,169,665
3242,0,1,17,24,12,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,413,0,31,119,1,1,1,6.02344751358032,1,665
3244,0,1,12,29,8,12,635888,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,848,0,28,83,1,1,11,6.74288082122803,121,665
3245,0,1,16,32,7,16,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,874,0,38,101,1,1,10,6.77308034896851,100,665
3247,0,1,11,29,12,NA,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,295,0,27,NA,1,1,12,5.68697547912598,144,665
3248,0,1,8,26,NA,NA,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,12,NA,4,0,12,5.70378255844116,144,665
3252,0,1,16,26,9,12,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,289,0,41,NA,1,1,4,5.66642665863037,16,665
3256,0,1,9,29,6,14,140524,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,298,0,19,NA,2,0,14,5.69709348678589,196,665
3257,0,1,5,32,2,5,132931,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,361,0,14,NA,1,0,21,5.88887786865234,441,665
3261,0,1,12,30,NA,NA,118905,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1097,0,23,NA,1,0,12,7.0003342628479,144,665
3262,0,1,16,33,NA,8,112480,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,465,0,23,NA,1,1,11,6.1420373916626,121,665
3263,0,1,14,27,NA,8,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,265,0,27,75,1,1,7,5.57973003387451,49,665
3265,0,1,16,30,12,12,490767,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,839,0,43,109,1,1,8,6.73221063613892,64,665
3266,0,1,16,31,8,14,545297,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,577,1,45,111,1,1,9,6.35784244537354,81,665
3267,0,1,10,27,5,5,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,225,0,13,NA,1,0,11,5.41610050201416,121,665
3268,0,1,12,25,5,5,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,235,0,18,NA,1,0,7,5.45958566665649,49,665
3269,0,1,12,26,2,8,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,250,0,17,NA,1,0,8,5.52146100997925,64,665
3272,0,1,12,28,4,1,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,196,0,44,104,1,0,10,5.27811479568481,100,665
3274,0,1,12,32,0,4,137285,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,475,0,25,72,1,0,14,6.16331481933594,196,665
3277,0,1,11,26,7,4,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,32,87,4,1,9,6.21460819244385,81,665
3278,0,1,8,29,NA,1,480216,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,334,0,20,NA,1,0,15,5.81114101409912,225,665
3279,0,1,10,27,NA,1,317074,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,454,0,26,NA,4,0,11,6.11809730529785,121,665
3280,0,1,16,25,16,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,945,0,41,106,1,1,3,6.8511848449707,9,665
3281,0,1,13,24,8,16,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,291,0,25,NA,1,1,5,5.67332315444946,25,665
3282,0,1,16,27,8,10,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,520,1,49,118,6,1,5,6.25382900238037,25,666
3283,0,1,15,28,5,11,417415,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,474,0,30,103,1,0,7,6.16120719909668,49,666
3284,0,1,8,32,8,6,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,296,0,36,NA,1,0,18,5.69035959243774,324,666
3286,0,1,12,33,3,NA,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,420,0,28,NA,1,1,15,6.04025459289551,225,666
3287,0,1,12,26,NA,NA,345645,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,519,0,28,95,1,1,8,6.2519040107727,64,666
3289,0,1,12,32,8,8,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,316,0,32,NA,1,0,14,5.75574207305908,196,666
3290,0,1,12,28,8,6,751347,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,40,91,4,1,10,5.92692613601685,100,666
3291,0,1,13,25,8,8,618601,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,550,0,28,NA,1,0,6,6.30991840362549,36,666
3292,0,1,8,33,NA,NA,334102,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,944,0,36,NA,1,0,19,6.85012626647949,361,666
3293,0,1,16,27,12,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,475,0,34,101,1,1,5,6.16331481933594,25,667
3294,0,1,16,27,11,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,393,0,37,121,1,1,5,5.97380971908569,25,667
3298,0,1,11,24,12,10,414261,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,750,0,37,NA,6,1,7,6.62007331848145,49,667
3302,0,1,13,28,3,3,378045,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,492,1,26,NA,1,0,9,6.19847869873047,81,667
3305,0,1,12,28,8,8,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,35,65,1,1,10,6.21460819244385,100,667
3310,0,1,11,24,1,3,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,268,0,14,NA,1,0,7,5.59098720550537,49,667
3311,0,1,12,33,NA,12,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,475,0,30,85,1,0,15,6.16331481933594,225,667
3313,1,1,12,31,NA,8,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,365,0,34,70,1,1,13,5.89989757537842,169,665
3314,1,1,11,26,NA,NA,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,281,0,10,65,1,0,9,5.6383547782898,81,665
3315,1,1,14,24,NA,NA,86498,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,250,0,22,NA,6,0,4,5.52146100997925,16,665
3316,1,1,12,33,NA,6,127041,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,263,0,33,90,1,0,15,5.57215404510498,225,665
3318,1,1,18,29,11,12,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1012,0,47,110,1,1,5,6.91968393325806,25,665
3319,1,1,17,28,11,12,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,833,0,54,102,1,1,5,6.7250337600708,25,665
3320,1,1,16,24,11,12,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,313,0,35,NA,6,1,2,5.74620342254639,4,665
3322,1,1,14,32,12,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,962,0,31,NA,1,1,12,6.86901426315308,144,665
3323,1,1,9,29,7,5,158714,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,346,0,20,67,1,0,14,5.84643888473511,196,665
3326,1,1,11,25,5,NA,86498,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,300,0,20,68,6,0,8,5.70378255844116,64,665
3327,1,1,11,32,NA,11,127041,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,375,0,37,88,4,1,15,5.92692613601685,225,665
3328,1,1,14,24,10,8,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,34,NA,1,0,4,6.21460819244385,16,665
3329,1,1,12,25,6,9,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,346,1,22,NA,1,1,7,5.84643888473511,49,665
3330,0,1,9,34,12,6,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,319,0,16,NA,1,1,19,5.76519107818604,361,665
3333,0,1,11,26,12,6,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,400,0,22,NA,1,0,9,5.99146461486816,81,665
3338,0,1,13,27,9,8,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,548,0,37,NA,1,0,8,6.30627536773682,64,665
3340,0,1,7,25,NA,12,86498,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,230,0,19,NA,6,NA,12,5.43807935714722,144,665
3341,0,1,12,26,7,7,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,418,0,34,94,1,0,8,6.0354814529419,64,665
3342,0,1,13,29,11,10,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,527,1,43,NA,1,0,10,6.2672004699707,100,665
3345,0,1,10,33,8,12,812047,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,865,0,38,97,1,0,17,6.76272964477539,289,665
3346,0,1,13,34,NA,6,812047,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,519,0,41,98,1,0,15,6.2519040107727,225,665
3348,0,1,11,29,8,8,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,335,0,30,NA,6,0,12,5.8141303062439,144,665
3349,0,1,13,33,NA,12,406024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,865,0,48,101,1,0,14,6.76272964477539,196,665
3351,0,1,8,27,7,NA,378045,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,520,0,33,NA,1,0,13,6.25382900238037,169,665
3352,0,1,17,27,16,12,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,855,0,38,115,1,1,4,6.75110149383545,16,666
3353,0,1,12,24,6,9,372835,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,316,0,32,NA,1,0,6,5.75574207305908,36,666
3355,0,1,18,33,18,17,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,831,0,44,122,1,1,9,6.7226300239563,81,666
3356,0,1,16,31,18,17,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,875,0,38,117,1,1,9,6.77422380447388,81,666
3357,0,1,14,33,4,8,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1374,0,45,105,1,1,13,7.22548151016235,169,666
3358,1,1,16,34,NA,8,365421,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,451,0,36,113,6,0,12,6.1114673614502,144,665
3360,1,1,18,34,12,17,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,684,0,44,101,1,1,10,6.52795791625977,100,665
3361,1,1,13,28,NA,12,383527,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,435,1,39,NA,4,0,9,6.07534599304199,81,665
3362,1,1,13,32,12,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,913,0,36,113,1,1,13,6.81673574447632,169,665
3363,1,1,13,33,NA,12,1112160,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,855,0,31,88,1,1,14,6.75110149383545,196,665
3364,1,1,10,34,NA,10,1112160,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,600,0,25,NA,1,0,18,6.39692974090576,324,665
3365,1,1,12,28,NA,NA,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,256,0,22,NA,6,0,10,5.5451774597168,100,665
3366,1,1,12,29,NA,12,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,375,0,41,93,6,1,11,5.92692613601685,121,665
3367,1,1,16,27,NA,5,104794,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,441,0,29,117,1,1,5,6.08904504776001,25,665
3368,1,1,13,25,NA,5,102225,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,405,0,29,NA,1,1,6,6.00388717651367,36,665
3369,1,1,12,32,NA,7,127041,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,410,0,39,83,5,1,14,6.01615715026855,196,665
3370,1,1,15,27,15,12,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,300,1,35,103,6,1,6,5.70378255844116,36,665
3371,1,1,16,26,14,16,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,693,0,27,113,1,1,4,6.54102993011475,16,665
3373,1,1,18,30,NA,10,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1012,0,38,124,1,1,6,6.91968393325806,36,665
3375,1,0,15,26,15,12,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,452,0,33,123,1,1,5,6.11368227005005,25,665
3379,1,0,12,28,11,12,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,388,0,42,NA,1,1,10,5.96100521087646,100,665
3381,1,0,18,27,13,16,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,492,0,32,98,1,1,3,6.19847869873047,9,665
3384,1,0,5,31,NA,NA,451538,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,313,0,12,NA,1,0,20,5.74620342254639,400,665
3388,0,1,14,26,12,12,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,577,0,32,107,5,1,6,6.35784244537354,36,665
3389,0,1,12,24,12,12,104102,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,375,0,31,NA,5,1,6,5.92692613601685,36,665
3395,0,1,12,33,NA,10,103511,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,655,0,36,114,1,1,15,6.48463535308838,225,665
3396,0,1,16,26,10,11,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,709,0,32,119,6,1,4,6.56385564804077,16,665
3398,0,1,14,26,3,9,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,511,0,26,82,6,0,6,6.23636960983276,36,665
3400,0,1,12,34,4,1,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,40,89,1,0,16,6.43775177001953,256,665
3402,0,1,14,25,11,10,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,460,0,32,111,6,0,5,6.13122653961182,25,665
3403,0,1,14,33,9,7,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,44,104,4,1,13,6.43775177001953,169,665
3407,0,1,12,28,NA,NA,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,575,0,30,65,6,0,10,6.3543701171875,100,665
3410,0,1,12,25,NA,8,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,500,0,14,NA,1,0,7,6.21460819244385,49,665
3411,0,1,13,27,NA,4,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,414,1,14,73,6,0,8,6.02586603164673,64,665
3412,0,1,13,26,NA,NA,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,471,1,27,77,6,0,7,6.1548581123352,49,665
3413,0,1,12,29,4,3,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,520,0,18,74,1,0,11,6.25382900238037,121,665
3414,0,1,13,27,10,7,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,750,0,22,NA,1,0,8,6.62007331848145,64,665
3415,0,1,12,25,4,3,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,490,0,22,77,1,0,7,6.1944055557251,49,665
3423,0,1,18,31,11,12,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,425,0,38,98,1,1,7,6.05208921432495,49,665
3424,0,1,12,32,NA,NA,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,535,0,25,75,1,0,14,6.28226661682129,196,665
3426,0,0,13,26,12,12,486761,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,745,0,28,97,1,1,7,6.61338424682617,49,665
3427,0,0,12,24,12,12,473190,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,0,42,NA,1,1,6,5.99146461486816,36,665
3428,0,0,12,28,16,16,486761,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,320,0,27,96,1,1,10,5.76832103729248,100,665
3429,0,0,17,29,16,14,635888,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,606,0,43,99,1,1,6,6.40687990188599,36,665
3433,0,0,11,24,11,4,104102,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,563,0,16,NA,1,1,7,6.33327960968018,49,665
3435,0,0,12,27,2,6,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,325,0,35,68,1,0,9,5.78382539749146,81,665
3437,0,0,13,29,12,12,141777,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,821,0,51,83,1,0,10,6.71052312850952,100,665
3438,0,0,12,32,NA,12,423456,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,810,0,40,97,1,0,14,6.69703435897827,196,665
3439,0,0,12,26,12,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,374,0,37,98,4,1,8,5.92425584793091,64,665
3440,0,0,12,32,12,12,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,300,0,48,95,1,1,14,5.70378255844116,196,665
3441,1,1,12,29,9,12,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,619,0,39,NA,1,1,11,6.42810535430908,121,666
3442,1,1,18,32,NA,13,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,641,0,49,103,1,1,8,6.46302938461304,64,666
3443,1,1,12,31,6,6,493866,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,585,0,NA,105,1,0,13,6.37161207199097,169,666
3444,1,1,12,30,6,NA,548740,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,587,0,27,NA,1,0,12,6.37502479553223,144,666
3449,1,1,12,24,12,12,86498,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,533,0,25,NA,1,1,6,6.27852153778076,36,666
3451,0,1,12,30,NA,5,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,325,0,16,86,6,0,12,5.78382539749146,144,667
3453,0,1,13,26,NA,NA,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,655,0,30,102,1,0,7,6.48463535308838,49,667
3455,0,1,13,25,12,9,353857,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,617,0,34,95,1,1,6,6.42486906051636,36,667
3456,0,1,12,24,4,9,353857,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,602,0,28,NA,1,1,6,6.40025758743286,36,667
3458,0,1,16,26,3,7,362750,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,550,0,35,100,5,1,4,6.30991840362549,16,667
3459,0,1,16,25,3,7,353857,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,686,0,24,NA,1,1,3,6.53087759017944,9,667
3461,0,1,10,30,3,8,158714,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,625,0,20,81,1,0,14,6.43775177001953,196,667
3462,0,1,11,31,NA,NA,134296,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,440,0,NA,NA,1,NA,14,6.0867748260498,196,667
3463,0,1,6,33,NA,12,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,153,0,NA,NA,6,0,21,5.03043794631958,441,667
3464,0,1,10,27,NA,NA,88672,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,595,0,22,NA,1,1,11,6.3885612487793,121,667
3465,0,1,11,27,7,7,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,462,1,29,NA,1,1,10,6.13556480407715,100,667
3466,0,1,11,26,NA,7,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,300,0,20,NA,6,1,9,5.70378255844116,81,667
3467,0,1,10,31,10,6,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,27,85,1,1,15,6.21460819244385,225,667
3468,0,1,10,29,NA,NA,134296,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,404,0,20,86,1,1,13,6.00141477584839,169,667
3470,0,1,10,32,12,12,127041,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,275,0,23,79,1,0,16,5.61677122116089,256,667
3471,0,1,8,32,NA,8,116164,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,400,0,11,NA,1,1,18,5.99146461486816,324,666
3472,0,1,18,28,NA,4,84491,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,600,0,42,101,1,1,4,6.39692974090576,16,666
3474,0,1,13,27,6,8,84491,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,577,0,33,100,1,0,8,6.35784244537354,64,666
3475,0,1,12,27,6,8,84491,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,24,84,1,0,9,5.92692613601685,81,666
3476,0,1,12,26,6,8,84491,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,304,0,24,74,1,0,8,5.71702766418457,64,666
3477,0,1,12,28,NA,8,352304,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,282,0,33,NA,1,0,10,5.64190721511841,100,666
3479,0,1,14,28,NA,NA,81081,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,275,0,25,86,4,0,8,5.61677122116089,64,666
3480,0,1,12,25,12,12,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,635,0,32,NA,1,1,7,6.45362520217896,49,666
3482,0,1,18,25,10,10,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,711,0,35,NA,6,0,1,6.56667232513428,1,666
3483,0,1,13,28,NA,NA,81081,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,959,0,29,NA,1,0,9,6.86589097976685,81,666
3484,0,1,16,29,NA,NA,122798,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,641,0,25,92,1,0,7,6.46302938461304,49,666
3485,0,1,13,24,2,NA,97069,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,444,0,28,NA,1,0,5,6.09582471847534,25,666
3486,0,1,9,34,NA,NA,116164,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,235,0,10,NA,1,0,19,5.45958566665649,361,666
3488,0,1,15,25,7,8,79093,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,475,0,25,NA,6,0,4,6.16331481933594,16,666
3489,0,1,12,26,NA,6,81081,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,252,0,25,NA,6,0,8,5.52942895889282,64,666
3490,0,1,14,27,5,11,84491,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,635,0,28,107,1,0,7,6.45362520217896,49,666
3491,0,1,13,26,NA,NA,81081,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,390,0,22,NA,1,0,7,5.96614694595337,49,666
